date,open,high,low,close,volume
2017-11-02,523.15,529.3,518.15,519.55,1645243
2017-11-03,520.15,523.75,514.95,517.05,881466
2017-11-06,518.45,521.2,506.8,507.95,1348019
2017-11-07,507.95,509.45,490.35,493.2,2835242
2017-11-08,494.65,497.15,486.45,490.65,3207483
2017-11-09,496.0,503.85,492.55,496.35,2129536
2017-11-10,496.55,499.0,487.35,490.05,1119379
2017-11-13,489.15,496.45,482.95,493.1,1294509
2017-11-14,494.0,502.5,492.65,495.15,859617
2017-11-15,497.65,497.65,477.8,480.95,871937
2017-11-16,480.75,490.65,479.35,487.55,995572
2017-11-17,490.65,494.45,481.65,482.8,960343
2017-11-20,484.65,488.65,480.65,485.95,555269
2017-11-21,488.0,504.35,487.35,503.0,1958694
2017-11-22,506.65,506.65,495.45,498.05,1111558
2017-11-23,496.65,504.15,492.6,499.45,1181496
2017-11-24,501.3,503.9,494.15,496.05,1278595
2017-11-27,493.45,506.55,493.45,503.55,2656632
2017-11-28,505.85,512.5,502.5,507.8,2322204
2017-11-29,507.75,511.5,499.55,501.55,874776
2017-11-30,500.95,503.35,480.15,487.55,1827371
2017-12-01,487.35,494.95,484.15,486.6,1010799
2017-12-04,488.65,491.05,471.85,474.05,1034365
2017-12-05,474.15,476.45,463.35,465.85,1783487
2017-12-06,465.85,469.25,456.45,457.25,1890886
2017-12-07,457.55,486.45,456.45,481.35,3522782
2017-12-08,482.0,491.2,482.0,485.35,1802908
2017-12-11,489.0,498.35,484.15,497.05,1063615
2017-12-12,498.0,499.65,484.75,486.95,980697
2017-12-13,487.0,496.65,480.0,484.05,1788701
2017-12-14,486.45,488.65,470.7,479.75,1284940
2017-12-15,484.65,486.65,476.8,478.55,1798233
2017-12-18,476.35,480.25,458.35,473.35,3754324
2017-12-19,476.25,494.25,474.85,492.0,2738136
2017-12-20,492.75,496.2,489.05,491.15,1376825
2017-12-21,491.25,495.5,485.1,487.3,914965
2017-12-22,488.6,491.35,483.35,487.75,914494
2017-12-26,489.85,492.65,486.35,490.35,778604
2017-12-27,492.45,497.65,490.4,493.55,1137701
2017-12-28,493.9,512.45,493.55,508.85,3225471
2017-12-29,511.95,514.65,504.9,508.45,984285
2018-01-01,507.85,513.35,501.65,503.85,1068067
2018-01-02,505.05,517.35,499.0,515.65,1885242
2018-01-03,517.95,525.15,516.0,517.2,1914605
2018-01-04,519.95,525.05,518.65,521.1,1374445
2018-01-05,523.75,523.75,513.85,516.15,887317
2018-01-08,518.85,526.65,518.85,522.9,1327482
2018-01-09,523.35,528.0,520.25,527.05,1291299
2018-01-10,528.65,529.35,516.05,519.25,1023925
2018-01-11,520.95,525.55,516.7,524.15,697993
2018-01-12,526.0,526.65,512.05,516.9,1955588
2018-01-15,518.65,522.65,513.45,516.25,764055
2018-01-16,516.65,520.45,508.05,511.25,1222684
2018-01-17,511.35,522.65,503.25,520.5,1188663
2018-01-18,525.2,543.25,524.15,533.65,5203775
2018-01-19,533.0,538.75,527.35,534.9,1023467
2018-01-22,539.8,546.55,536.65,542.4,2396370
2018-01-23,545.15,545.25,531.75,538.15,1371476
2018-01-24,538.0,552.35,535.4,549.5,2577167
2018-01-25,551.35,551.9,507.75,512.65,6508094
2018-01-29,518.65,530.25,514.65,525.65,5546134
2018-01-30,525.15,526.9,511.75,513.85,2353656
2018-01-31,516.65,518.0,497.65,501.35,1831502
2018-02-01,501.35,514.65,490.2,505.9,2563374
2018-02-02,500.0,501.35,482.65,488.7,2254820
2018-02-05,475.0,485.95,464.65,481.65,1661523
2018-02-06,464.0,474.35,453.35,466.7,2199496
2018-02-07,474.55,477.2,466.55,467.5,1802253
2018-02-08,469.35,481.35,468.6,478.7,1603409
2018-02-09,473.35,476.8,466.9,472.25,1245192
2018-02-12,475.65,486.6,473.65,484.35,1291508
2018-02-14,488.65,488.95,478.75,481.25,1446323
2018-02-15,484.7,486.1,475.35,477.4,845055
2018-02-16,479.95,483.35,466.75,469.05,1123772
2018-02-19,469.25,473.35,461.85,467.55,925618
2018-02-20,468.0,471.35,462.65,463.55,774441
2018-02-21,465.0,467.8,455.1,458.85,2279472
2018-02-22,456.65,457.95,448.35,450.3,2071478
2018-02-23,452.65,468.65,452.65,467.05,2454631
2018-02-26,471.35,483.85,470.65,480.35,2329195
2018-02-27,482.65,484.0,474.65,480.75,1233367
2018-02-28,482.65,488.25,478.8,485.85,2577819
2018-03-01,485.95,488.6,474.55,476.15,1877954
2018-03-05,476.0,482.25,467.55,480.6,1093480
2018-03-06,483.35,484.55,466.0,468.25,1118988
2018-03-07,466.0,473.9,461.75,468.0,1434135
2018-03-08,472.0,476.0,466.65,473.85,1223027
2018-03-09,476.65,481.65,472.5,474.75,1168118
2018-03-12,480.0,480.0,470.4,478.65,944809
2018-03-13,479.1,485.95,475.3,481.85,1452302
2018-03-14,482.35,484.65,475.45,478.9,1045412
2018-03-15,479.95,485.05,478.3,480.75,683615
2018-03-16,476.65,488.75,475.6,479.8,2219725
2018-03-19,479.35,481.0,466.15,467.9,910706
2018-03-20,465.5,478.25,462.0,474.85,1296133
2018-03-21,478.65,479.95,473.4,476.6,1419662
2018-03-22,476.75,485.1,476.45,477.95,1437816
2018-03-23,470.0,474.55,465.85,469.85,1360837
2018-03-26,470.0,486.8,466.45,482.95,1150358
2018-03-27,485.65,494.7,485.65,491.2,1980372
2018-03-28,492.45,497.85,484.2,486.85,2977328
2018-04-02,491.25,504.0,487.0,501.6,1257184
2018-04-03,501.2,511.35,498.0,510.45,1751966
2018-04-04,513.3,513.3,486.95,488.35,1713329
2018-04-05,498.0,505.7,496.75,504.65,1081941
2018-04-06,502.05,504.25,496.95,502.15,485882
2018-04-09,504.65,510.4,498.25,500.8,2040662
2018-04-10,505.25,507.2,498.0,501.15,639074
2018-04-11,503.2,504.15,493.6,497.05,582360
2018-04-12,499.35,500.05,493.45,498.6,696989
2018-04-13,502.95,503.65,494.55,498.05,898951
2018-04-16,495.35,510.0,494.0,509.05,738851
2018-04-17,512.6,512.6,502.25,505.05,894003
2018-04-18,506.65,508.75,501.75,505.05,593398
2018-04-19,506.1,516.6,505.05,512.6,1459613
2018-04-20,511.95,513.95,500.85,510.5,1158211
2018-04-23,512.0,516.25,501.2,502.55,1065116
2018-04-24,502.25,502.25,493.25,496.45,1203996
2018-04-25,496.45,501.85,491.0,495.95,1071862
2018-04-26,497.15,503.35,493.85,500.15,1695596
2018-04-27,503.3,507.3,501.05,502.9,1141207
2018-04-30,505.25,506.45,483.4,486.55,2062138
2018-05-02,488.0,494.0,485.35,488.95,961840
2018-05-03,488.95,490.15,469.55,471.95,1708227
2018-05-04,472.0,474.4,466.75,469.1,1058027
2018-05-07,470.0,479.25,463.35,478.25,1042114
2018-05-08,480.0,484.0,479.0,481.0,1029189
2018-05-09,480.65,489.05,480.65,487.55,1470498
2018-05-10,488.65,488.95,480.05,481.35,632606
2018-05-11,483.15,493.05,482.0,490.15,1100151
2018-05-14,491.15,493.25,483.4,485.65,690433
2018-05-15,485.55,493.35,480.05,488.85,702195
2018-05-16,486.65,491.9,481.05,483.9,746111
2018-05-17,484.2,485.35,470.05,471.4,695344
2018-05-18,471.4,475.45,469.6,472.95,888263
2018-05-21,474.6,474.6,450.15,455.05,2386302
2018-05-22,460.0,460.0,448.5,454.85,1841667
2018-05-23,454.65,464.3,453.35,456.95,998647
2018-05-24,459.35,464.95,455.35,463.15,930021
2018-05-25,463.35,468.25,458.35,464.85,1036560
2018-05-28,466.65,500.0,466.65,480.65,1927472
2018-05-29,481.95,481.95,467.5,469.9,756109
2018-05-30,468.6,478.45,466.55,469.8,938111
2018-05-31,472.6,477.15,469.35,471.75,3805358
2018-06-01,472.95,475.65,462.85,465.15,814923
2018-06-04,466.8,469.85,455.35,457.65,575852
2018-06-05,456.6,461.35,453.8,457.15,800021
2018-06-06,459.05,464.0,455.05,462.35,861304
2018-06-07,463.35,471.25,458.65,469.35,1103080
2018-06-08,467.6,477.9,464.25,475.25,1787248
2018-06-11,475.2,475.2,464.95,466.2,1105632
2018-06-12,465.25,469.05,458.45,459.15,1125424
2018-06-13,460.05,462.65,456.0,458.35,794416
2018-06-14,461.35,462.35,454.55,456.6,854417
2018-06-15,459.85,471.15,457.35,467.15,2743888
2018-06-18,466.6,466.6,460.55,461.5,453545
2018-06-19,459.35,459.7,448.05,449.4,1182968
2018-06-20,450.0,450.95,432.6,434.85,2714660
2018-06-21,434.85,436.25,427.4,430.65,3150079
2018-06-22,427.55,428.9,421.45,426.8,3066113
2018-06-25,429.35,432.5,420.95,422.75,1616870
2018-06-26,421.35,428.0,417.25,426.55,1801843
2018-06-27,426.55,426.65,411.35,413.75,1371101
2018-06-28,410.75,417.2,402.85,404.45,3666655
2018-06-29,405.7,414.45,403.35,412.55,2004445
2018-07-02,411.4,418.95,409.45,416.45,1122923
2018-07-03,414.85,421.35,410.0,420.15,873384
2018-07-04,420.1,422.65,413.7,416.15,716832
2018-07-05,418.45,421.55,414.05,415.35,577543
2018-07-06,416.0,418.65,412.85,414.25,906505
2018-07-09,417.2,418.65,414.0,415.85,976270
2018-07-10,418.25,427.35,416.05,424.75,2259469
2018-07-11,424.05,424.2,398.7,402.3,3113076
2018-07-12,403.95,407.3,385.1,387.95,3843962
2018-07-13,387.35,387.65,365.9,375.05,10107859
2018-07-16,379.55,379.55,368.75,373.2,4769976
2018-07-17,374.45,383.85,373.35,380.65,2101596
2018-07-18,382.65,385.1,367.6,371.25,2487108
2018-07-19,372.0,374.4,358.15,368.0,2182587
2018-07-20,368.65,370.0,361.35,366.4,1756703
2018-07-23,381.85,426.35,374.05,421.4,23805782
2018-07-24,423.35,441.75,414.9,420.15,10343818
2018-07-25,421.35,428.85,413.55,425.15,3566181
2018-07-26,425.35,430.15,418.7,425.0,6454211
2018-07-27,425.7,429.35,421.85,423.65,1058464
2018-07-30,425.95,432.35,423.3,428.4,2248688
2018-07-31,429.65,437.25,420.85,429.35,4223714
2018-08-01,432.05,432.95,424.65,427.9,1522499
2018-08-02,427.9,431.65,422.4,424.5,1806144
2018-08-03,426.0,429.65,424.7,427.35,985794
2018-08-06,426.75,441.25,426.75,437.4,2388810
2018-08-07,441.15,442.6,429.75,431.45,1294429
2018-08-08,433.35,435.85,427.95,431.9,1000237
2018-08-09,428.75,429.55,422.65,425.15,1025283
2018-08-10,426.6,432.85,421.05,424.4,1610870
2018-08-13,420.0,423.35,414.15,416.95,1019939
2018-08-14,416.95,419.3,399.45,406.95,2616139
2018-08-16,408.0,414.6,404.75,406.45,1695284
2018-08-17,408.45,412.55,405.1,411.15,1212452
2018-08-20,413.25,414.85,406.0,412.6,1909370
2018-08-21,416.6,434.0,413.0,430.8,3668520
2018-08-23,433.45,438.65,426.05,433.3,2712150
2018-08-24,431.35,449.35,428.7,435.65,5113561
2018-08-27,438.95,441.8,434.0,439.75,1654053
2018-08-28,441.35,444.65,434.0,436.1,1836804
2018-08-29,437.25,457.65,436.45,453.35,5247632
2018-08-30,457.35,466.0,455.35,464.1,5979259
2018-08-31,463.35,481.25,459.65,476.85,5840817
2018-09-03,479.75,484.0,473.35,480.45,2229639
2018-09-04,478.15,480.0,462.9,465.75,2253401
2018-09-05,465.95,475.0,455.65,464.9,5272834
2018-09-06,467.6,472.95,464.5,470.05,2053405
2018-09-07,472.45,478.65,467.85,476.0,1932868
2018-09-10,476.65,481.85,467.05,468.85,1665735
2018-09-11,471.65,476.65,454.85,458.45,2626499
2018-09-12,461.45,470.65,453.4,469.1,1353322
2018-09-14,473.35,492.6,472.75,491.15,3848531
2018-09-17,489.95,490.65,481.35,482.35,1600458
2018-09-18,484.65,492.1,469.75,472.7,2627124
2018-09-19,476.0,477.15,458.65,461.55,2618411
2018-09-21,461.65,472.65,392.35,443.85,5107837
2018-09-24,446.0,448.0,426.65,434.25,2641335
2018-09-25,434.2,443.25,426.65,440.65,1960748
