2020-09-08,282.2,3854.8
2020-09-09,279.8,3811.0
2020-09-10,286.65,3837.0
2020-09-11,282.5,3915.5
2020-09-14,293.25,3899.95
2020-09-15,307.2,3917.1
2020-09-16,307.0,3933.0
2020-09-17,307.25,3954.8
2020-09-18,314.0,3983.9
2020-09-21,315.9,4002.6
2020-09-22,315.4,3879.65
2020-09-23,315.0,3900.0
2020-09-24,313.4,3869.0
2020-09-25,306.3,3790.0
2020-09-28,315.0,3890.0
2020-09-29,315.0,3960.0
2020-09-30,312.0,4087.7
2020-10-01,316.4,4088.0
2020-10-05,315.2,4114.1
2020-10-06,335.0,4055.2
2020-10-07,327.0,4122.75
2020-10-08,351.0,4225.0
2020-10-09,362.0,4340.0
2020-10-12,377.0,4300.0
2020-10-13,377.3,4448.0
2020-10-14,365.0,4381.85
2020-10-15,351.0,4459.0
2020-10-16,342.9,4383.95
2020-10-19,342.45,4500.0
2020-10-20,344.75,4544.5
2020-10-21,349.6,4545.35
2020-10-22,341.0,4675.0
2020-10-23,346.9,4620.0
2020-10-26,343.7,4510.0
2020-10-27,338.3,4495.0
2020-10-28,335.75,4593.9
2020-10-29,333.65,4449.1
2020-10-30,339.25,4550.0
2020-11-02,341.75,4551.0
2020-11-03,335.5,4565.1
2020-11-04,338.0,4550.0
2020-11-05,347.95,4570.0
2020-11-06,346.15,4587.6
2020-11-09,350.0,4595.0
2020-11-10,350.75,4642.0
2020-11-11,344.5,4731.4
2020-11-12,348.0,4852.0
2020-11-13,344.5,4825.0
2020-11-14,347.15,4925.0
2020-11-17,347.0,4910.0
2020-11-18,349.75,4904.5
2020-11-19,347.7,4895.0
2020-11-20,343.8,4807.9
2020-11-23,348.0,4874.0
2020-11-24,359.0,4900.0
2020-11-25,357.9,4899.0
2020-11-26,351.0,4822.0
2020-11-27,354.85,4834.2
2020-12-01,352.7,4815.0
2020-12-02,354.45,4910.5
2020-12-03,364.0,4960.0
2020-12-04,361.1,4990.0
2020-12-07,362.0,5120.0
2020-12-08,360.3,5064.85
2020-12-09,367.75,5217.75
2020-12-10,356.2,5099.0
2020-12-11,357.4,5005.0
2020-12-14,353.5,5015.0
2020-12-15,349.3,5070.0
2020-12-16,353.9,5160.0
2020-12-17,358.4,5153.7
2020-12-18,358.95,5140.0
2020-12-21,362.5,5155.0
2020-12-22,354.0,5039.95
2020-12-23,374.0,4999.6
2020-12-24,386.45,5099.0
2020-12-28,383.45,5055.4
2020-12-29,384.0,5160.0
2020-12-30,385.0,5157.05
2020-12-31,381.2,5374.0
